treatment,stratum,stratum_group,comment_karma,link_karma,tenure_i,gold,deltas_received,num_cmv_post,num_cmv_comments,cmv_tenure,average_comment_length
0,1,1,95777,6715,16.288730407658225,0,1.0,0,0,0,0.0
0,1,1,580051,9001,16.284929928534336,0,1.0,0,0,0,0.0
1,1,1,2716,1,16.28462543769853,0,2.0,0,0,0,0.0
1,1,1,26919,7784,16.281253413209978,0,1.0,0,0,0,0.0
0,1,1,32888,1659,16.27884324893893,1,1.0,0,2,23,94.33333333333331
0,1,1,15157,48,16.269771107838213,0,1.0,0,0,0,0.0
1,2,2,44859,14178,16.26367549220204,0,11.0,0,3,52,43.69090909090909
1,2,2,40635,3517,16.26205179458245,0,15.0,0,4,49,193.4
0,1,1,43467,9891,16.26027776867427,0,1.0,0,0,0,0.0
0,1,1,9452,845,16.24590788630045,0,1.0,0,0,0,0.0
0,1,1,20336,392,16.24584381298689,0,3.0,0,0,0,0.0
1,1,1,981,1061,16.242978766215273,0,1.0,0,0,0,0.0
1,1,1,32766,135,16.2412949562931,0,1.0,0,1,47,18.387755102040817
0,1,1,5006,40,16.232387149615786,0,1.0,0,0,0,0.0
1,1,1,150773,494,16.22305101505549,1,1.0,0,0,0,0.0
1,1,1,63637,8302,16.218638036882247,0,5.0,0,0,0,0.0
1,1,1,31133,859,16.218406999033995,0,1.0,0,0,0,62.666666666666664
1,1,1,69347,4927,16.21825194922032,0,8.0,0,1,10,271.25
1,1,1,96408,5551,16.213700208910538,1,2.0,0,0,8,143.88888888888889
0,1,1,30216,1539,16.21161548130134,0,1.0,0,0,0,0.0
0,1,1,16254,1234,16.210876831974396,0,1.0,0,0,0,0.0
0,1,1,120875,19410,16.20308694934707,0,1.0,0,0,0,0.0
1,1,1,22309,3254,16.197657227188227,0,1.0,0,0,0,0.0
1,1,1,85196,15524,16.196870000022663,0,1.0,0,0,0,0.0
1,1,1,109425,12838,16.194038098990898,1,1.0,0,0,0,0.0
1,1,1,2385,5,16.185668989806423,0,1.0,0,0,0,0.0
1,1,1,20141,4261,16.182833919965876,0,1.0,0,0,0,0.0
0,3,2,83133,331,16.18023353210368,0,24.0,0,0,0,0.0
1,1,1,23225,2052,16.168946615481378,0,7.0,0,0,0,0.0
0,1,1,7572,18437,16.161908374297006,0,1.0,0,1,21,129.14285714285714
1,1,1,174565,902,16.158098769003825,0,4.0,0,0,0,0.0
1,1,1,34645,13465,16.15434756485649,0,1.0,0,0,0,0.0
0,1,1,1349,274,16.152097995814483,0,1.0,0,0,0,0.0
0,1,1,27718,1758,16.149630476104495,0,1.0,0,0,0,0.0
0,1,1,38127,9956,16.14903416966801,0,3.0,0,0,0,0.0
0,1,1,50013,2072,16.145379899381293,0,1.0,0,0,0,0.0
0,1,1,47060,13971,16.138778795368314,0,1.0,0,0,0,0.0
1,1,1,125240,60759,16.128664749940274,0,2.0,0,0,0,0.0
0,1,1,49800,15186,16.12852811090562,0,7.0,0,0,0,0.0
1,1,1,200986,1497,16.123750561282073,0,1.0,0,0,0,0.0
1,1,1,11419,96,16.120739432425633,0,2.0,0,0,0,0.0
1,1,1,179866,19666,16.109293124721624,0,2.0,0,0,0,0.0
0,1,1,6860,305,16.109187318196415,0,1.0,0,0,0,0.0
0,1,1,4000,1343,16.108986035462618,0,1.0,0,0,0,0.0
1,2,2,75536,328,16.106833336905062,0,17.0,0,0,0,66.0
0,1,1,178127,8643,16.101025100537278,0,2.0,0,0,0,0.0
1,1,1,48661,3944,16.09724692982721,0,1.0,0,0,0,0.0
1,3,2,36167,2956,16.094266316599334,0,27.0,0,1,56,35.5
0,1,1,353436,54,16.092751752754175,0,1.0,0,0,0,0.0
0,2,2,44563,2492,16.087160864980707,0,11.0,0,0,0,0.0
0,7,3,218516,143,16.08633478821948,0,111.0,0,66,49,141.61702127659575
0,1,1,59354,1863,16.08156126298309,0,9.0,0,0,0,0.0
0,1,1,24210,12111,16.065319596950186,0,1.0,0,0,0,0.0
1,4,2,31630,1799,16.06036519610855,0,35.0,0,4,21,189.25
1,1,1,1325,72,16.05199250617015,0,1.0,0,0,0,0.0
0,1,1,9478,1496,16.038284587950766,0,1.0,0,0,0,0.0
1,1,1,4973,4106,16.03787463915872,0,1.0,0,0,0,0.0
1,1,1,75946,139,16.026225496004614,0,1.0,0,0,0,0.0
0,1,1,30473,3854,16.02602376963759,0,1.0,0,0,0,0.0
1,3,2,8597,4387,16.024388886123,0,26.0,0,0,0,0.0
1,1,1,7697,1251,16.018356551598192,0,1.0,0,0,0,0.0
1,1,1,368098,6318,16.016978056402106,0,1.0,0,0,0,0.0
0,1,1,32200,515,15.991515853953253,0,8.0,0,2,43,132.30434782608697
0,1,1,3265,1178,15.990600353408215,0,1.0,0,1,0,91.0
0,1,1,29476,103,15.986742392093037,0,2.0,0,0,0,0.0
1,1,1,13155,2132,15.98447640862154,0,1.0,0,0,0,0.0
1,2,2,174516,372,15.97485593684929,0,17.0,0,1,47,61.63636363636363
0,1,1,127066,744,15.9675548429765,0,1.0,0,0,0,0.0
0,1,1,100157,8180,15.961898360861255,0,1.0,0,0,0,0.0
0,1,1,12900,2720,15.9524073983039,0,1.0,0,0,0,0.0
0,1,1,4469,4300,15.952225540367936,0,1.0,0,0,0,0.0
1,1,1,96581,6367,15.951391858465636,0,1.0,0,0,0,0.0
1,1,1,22631,905,15.944237638879862,0,1.0,0,0,0,0.0
0,1,1,44384,2723,15.938662373333688,0,1.0,0,0,0,0.0
0,1,1,312,753,15.927265403982403,0,2.0,0,0,0,0.0
0,1,1,97882,87,15.921990573196794,0,2.0,0,1,30,53.0
1,1,1,20104,20189,15.919591880013536,0,1.0,0,0,0,0.0
1,1,1,23940,2379,15.906000352140694,0,1.0,0,0,0,0.0
1,1,1,37793,1574,15.903015999718455,0,1.0,0,0,0,0.0
1,1,1,191526,9137,15.9028387999314,0,1.0,0,0,0,0.0
0,1,1,8869,41,15.896222517324356,0,1.0,0,0,0,0.0
0,1,1,6102,270,15.89323832334256,0,1.0,0,0,0,0.0
1,3,2,1287923,35356,15.891140983874411,0,20.0,0,0,0,0.0
0,1,1,108992,7485,15.889304120488095,0,1.0,0,0,0,0.0
0,1,1,65674,5302,15.885075186728876,0,5.0,0,0,0,0.0
1,1,1,94202,569,15.879118428293506,0,1.0,0,0,0,0.0
1,1,1,55380,579,15.875495085580498,0,1.0,0,0,0,0.0
1,1,1,10502,188,15.873995256696173,0,1.0,0,0,0,0.0
1,1,1,161823,8469,15.86563495680011,0,1.0,0,0,0,0.0
0,1,1,121170,54666,15.857318608281846,0,4.0,0,0,13,78.5
0,1,1,39968,13930,15.841657182824903,0,1.0,0,0,0,0.0
1,1,1,89691,14784,15.841368821225794,0,7.0,0,4,24,54.0
1,1,1,9381,50,15.840701184903642,1,1.0,0,0,0,0.0
1,1,1,18956,257,15.840130640882547,0,2.0,0,0,0,0.0
0,1,1,4766,50,15.839047668793418,0,9.0,0,0,0,0.0
1,1,1,90322,17829,15.834633613225186,0,1.0,0,0,0,0.0
1,1,1,44699,2805,15.831221376553197,0,1.0,0,0,0,0.0
1,1,1,101030,1247,15.82935133573894,0,2.0,0,0,0,0.0
0,1,1,45059,5758,15.82823135196324,0,1.0,0,0,0,0.0
1,1,1,25341,2544,15.827863960273124,0,4.0,0,0,0,0.0
0,1,1,199851,3321,15.826218334496769,0,5.0,0,0,0,0.0
0,1,1,7419,6215,15.816806465406597,0,1.0,0,0,0,0.0
1,2,2,174790,3456,15.81375059297016,0,10.0,0,0,0,0.0
0,1,1,33472,4396,15.813342767279996,0,1.0,0,0,0,0.0
1,1,1,62873,16757,15.81067843285659,0,1.0,0,0,0,0.0
1,1,1,9172,462,15.80537951912424,0,1.0,0,0,0,0.0
1,1,1,22363,1825,15.805025468119094,0,2.0,0,0,0,0.0
1,1,1,269551,66253,15.802516056757014,0,1.0,0,0,0,0.0
0,1,1,13331,1903,15.798827214766495,0,1.0,0,0,0,0.0
1,1,1,43345,8028,15.794857045932364,0,1.0,0,0,0,0.0
0,1,1,1262,136,15.786483532103682,0,4.0,0,0,0,0.0
1,1,1,18994,16079,15.78418750832494,0,6.0,0,2,6,76.15555555555555
1,1,1,26650,135,15.782814653608488,0,2.0,0,0,24,109.5
0,5,3,118532,1426,15.780822455215706,0,45.0,0,0,0,0.0
0,1,1,215531,220339,15.779968778129996,0,1.0,0,0,0,0.0
1,1,1,27326,1005,15.77890510408634,0,2.0,0,0,0,0.0
1,1,1,88271,17977,15.776798036375236,0,5.0,0,6,0,100.4
1,1,1,126604,24743,15.775428413843738,1,1.0,0,0,0,0.0
0,1,1,19025,1241,15.77539837353649,1,1.0,0,0,0,0.0
0,1,1,145271,4406,15.774619385273756,1,1.0,0,1,0,180.0
1,1,1,162863,2720,15.774385875754655,0,3.0,0,0,0,0.0
0,1,1,19076,7911,15.77278616601754,0,2.0,0,0,0,0.0
1,2,2,82378,237,15.77244551907354,0,12.0,0,0,0,0.0
1,1,1,50587,5769,15.771814704309426,0,4.0,0,0,0,22.0
1,1,1,53325,21373,15.770962041242528,0,1.0,0,0,33,100.66666666666669
1,1,1,30176,930,15.76908287425898,0,2.0,0,0,0,0.0
0,1,1,5957,1352,15.767269967067053,0,2.0,0,0,0,0.0
0,1,1,1827,165,15.767017349630995,0,1.0,0,0,0,0.0
0,1,1,1583,2043,15.76440628288321,0,1.0,0,0,0,0.0
1,1,1,10064,82,15.761936386566632,0,1.0,0,0,0,0.0
0,1,1,2461,1,15.757673356424924,0,1.0,0,0,0,0.0
0,1,1,113262,4301,15.756705887415873,0,1.0,0,1,0,291.0
1,1,1,14597,8066,15.750431962909571,0,2.0,0,0,0,0.0
1,1,1,26779,11967,15.749545298524447,0,1.0,0,0,0,0.0
1,5,3,49248,9726,15.7483232474179,0,42.0,0,0,0,0.0
0,1,1,75393,410,15.74487317516906,0,2.0,0,0,0,0.0
0,1,1,254313,2277,15.744123815268434,0,1.0,0,0,0,0.0
1,1,1,87999,2033,15.74312104572956,0,2.0,0,0,35,82.5
0,1,1,3163,267,15.74295433469957,0,1.0,0,0,0,0.0
0,1,1,772,1211,15.740158241207036,0,1.0,0,0,0,0.0
0,1,1,86174,15606,15.736305223233552,0,1.0,0,0,50,24.0
1,1,1,4110,19,15.73395570996258,0,1.0,0,0,0,0.0
0,1,1,3351,48,15.732632827360607,0,1.0,0,0,0,0.0
1,1,1,14157,2516,15.729712199682965,0,1.0,0,0,0,0.0
1,1,1,45526,7211,15.72788417727315,0,1.0,0,0,0,0.0
0,1,1,8787,258,15.725909692521457,0,2.0,0,0,0,0.0
0,1,1,96347,9412,15.722960925821836,0,1.0,0,0,0,0.0
1,1,1,301499,15920,15.720517267241968,0,1.0,0,0,0,0.0
1,3,2,19123,522,15.718517622148552,0,27.0,0,17,22,181.11111111111111
0,1,1,8087,182,15.71689525542865,0,1.0,0,0,0,0.0
0,7,3,45619,1662,15.713675175321164,0,310.0,0,174,54,83.8671875
1,1,1,20119,174,15.711922031862851,0,1.0,0,0,0,0.0
0,1,1,80045,1740,15.709408627801707,0,1.0,0,0,0,0.0
1,1,1,119397,12441,15.701096303670594,0,1.0,0,0,0,0.0
1,1,1,75798,4125,15.687766519403096,0,9.0,0,0,0,0.0
1,1,1,22604,555,15.686478715514331,0,1.0,0,0,0,0.0
0,1,1,7233,1468,15.684170206628997,0,2.0,0,0,0,0.0
1,1,1,162440,1978,15.68270095674941,0,1.0,0,1,34,64.8
0,1,1,132540,12431,15.681647106012978,0,1.0,0,0,0,0.0
0,1,1,16433,2165,15.680807276621644,0,2.0,0,0,0,0.0
0,1,1,29512,4797,15.679223347552258,0,1.0,0,3,43,121.2
0,1,1,28348,2719,15.679218784467611,0,1.0,0,0,0,0.0
0,1,1,65292,1836,15.66831472332228,0,2.0,0,0,0,43.0
0,1,1,88244,54166,15.667717719747865,0,1.0,0,0,0,0.0
1,1,1,28062,3658,15.667511176791493,0,1.0,0,0,0,0.0
0,1,1,11351,377,15.666566554893755,0,1.0,0,0,0,0.0
0,1,1,14250,12410,15.655418210279462,0,1.0,0,0,0,0.0
1,1,1,12662,12443,15.652423242347806,0,1.0,0,0,0,0.0
0,1,1,59856,336,15.646647676398558,0,3.0,0,0,0,0.0
0,1,1,15207,2151,15.643663387352497,0,2.0,0,0,0,0.0
1,3,2,133234,905,15.64161446728253,0,23.0,0,2,47,59.9375
1,1,1,11495,15,15.638886471490707,0,1.0,0,0,0,0.0
0,1,1,2140,26,15.63354709207022,0,1.0,0,0,0,0.0
0,1,1,870,270,15.632719874537834,0,1.0,0,0,0,0.0
1,1,1,4189,115,15.631861919560269,0,2.0,0,0,0,0.0
0,1,1,28914,2000,15.63161171041889,0,1.0,0,0,0,0.0
1,1,1,17965,3456,15.631077259129816,0,3.0,0,2,44,109.6
0,1,1,17258,21438,15.630754927900574,0,1.0,0,0,0,0.0
1,1,1,180822,4318,15.629241378074225,0,3.0,0,0,0,0.0
1,1,1,14747,565,15.62729170509529,0,2.0,0,0,0,0.0
0,1,1,115152,7672,15.626796040025704,0,2.0,0,1,0,26.0
1,1,1,27382,5092,15.626517279917204,0,1.0,0,0,0,49.0
0,1,1,18464,29134,15.626294100714729,1,1.0,0,0,0,0.0
0,1,1,57407,493,15.621632814685372,0,2.0,0,0,0,0.0
0,1,1,31820,1,15.616383017489136,0,1.0,0,0,0,0.0
0,1,1,3045,11,15.616216781780464,0,1.0,0,7,47,102.86046511627907
0,1,1,12842,2877,15.60596254825193,0,1.0,0,0,0,0.0
1,1,1,67808,37374,15.605527724310948,0,1.0,0,0,0,0.0
0,1,1,64962,26,15.60546390450209,0,1.0,0,0,0,0.0
1,1,1,5270,865,15.605356513572488,0,1.0,0,1,0,32.0
0,1,1,38964,745,15.60411183717124,0,2.0,0,0,0,0.0
1,2,2,81449,3605,15.600461813088296,0,11.0,0,0,0,0.0
1,6,3,180389,32158,15.599779917126623,0,82.0,0,0,0,0.0
1,1,1,177286,8885,15.598956090219636,0,1.0,0,1,22,57.5
1,1,1,10725,2810,15.593887200316727,0,1.0,0,0,0,0.0
1,1,1,4469,1,15.593488785988642,0,1.0,0,0,0,0.0
1,1,1,50312,1,15.583977986688314,0,4.0,0,0,0,0.0
0,1,1,51608,3453,15.575422107914264,0,2.0,0,0,0,0.0
1,1,1,13789,63148,15.575194017058177,0,5.0,0,0,0,0.0
0,2,2,96657,156,15.56922087588141,0,19.0,0,0,0,0.0
1,1,1,173450,17748,15.569100271019188,0,8.0,0,8,47,208.21428571428572
0,1,1,23582,184,15.568012228836006,0,1.0,0,0,0,0.0
1,1,1,80078,30,15.567803182520697,0,1.0,0,0,0,0.0
0,1,1,54176,3306,15.567376027096964,0,2.0,0,0,0,0.0
1,1,1,23146,1572,15.562179117319287,0,1.0,0,0,0,0.0
0,1,1,151778,2888,15.56176593634228,0,1.0,0,0,0,62.0
0,1,1,55070,1067,15.560964829794251,0,3.0,0,0,0,0.0
1,1,1,159705,11944,15.559329122389382,0,1.0,0,0,0,0.0
0,1,1,20534,45,15.55554521613542,0,1.0,0,0,0,0.0
1,1,1,9103,141,15.55248611151403,0,1.0,0,0,0,0.0
1,1,1,318065,11662,15.549689415947826,0,1.0,0,6,42,64.83720930232558
1,1,1,225955,29360,15.539089116812278,0,2.0,0,2,45,49.96875
1,1,1,68881,2627,15.538366121400712,0,1.0,0,0,0,200.0
0,1,1,17129,933,15.536649292491036,0,2.0,0,0,24,29.3
1,1,1,12474,241,15.534587982378737,0,7.0,0,0,0,0.0
0,1,1,54751,2420,15.534523338679596,0,2.0,0,0,0,0.0
1,6,3,159367,920,15.53277472661784,0,68.0,0,4,23,99.8
1,1,1,26492,6473,15.530589611146448,0,1.0,0,0,0,0.0
1,1,1,1504,27,15.529621033054324,0,1.0,0,0,0,0.0
1,1,1,30378,3334,15.52791792508667,0,1.0,0,0,0,0.0
1,1,1,50793,2930,15.527882751309198,0,3.0,0,0,0,0.0
0,1,1,59687,2240,15.522587196514156,0,7.0,0,2,34,155.0
0,1,1,25854,17073,15.520241168932843,0,1.0,0,0,0,49.0
0,1,1,9823,100,15.515012064057949,0,2.0,0,0,0,0.0
0,1,1,7366,396,15.511654457649351,0,1.0,0,0,0,0.0
1,1,1,38600,111,15.510601399115115,0,3.0,0,1,33,26.0
1,1,1,10360,185,15.509688750497984,0,1.0,0,0,0,0.0
1,1,1,12322,3774,15.503667443427736,0,1.0,0,0,0,0.0
1,1,1,88920,268,15.502681056630262,0,8.0,0,0,0,0.0
1,1,1,128542,2978,15.502241669604633,0,2.0,0,0,0,96.0
0,1,1,20849,1272,15.500729450677971,0,1.0,0,0,0,0.0
1,1,1,1381,314,15.497922963492634,0,1.0,0,0,0,0.0
0,1,1,5937,1284,15.496257374220953,0,1.0,0,2,29,330.57142857142856
1,1,1,1622,305,15.493032002202805,0,1.0,0,0,0,0.0
1,1,1,26357,8969,15.49252074659401,0,1.0,0,0,0,0.0
1,1,1,1517,11,15.49026426954886,0,5.0,0,0,0,0.0
0,1,1,100766,225,15.488789569318172,0,5.0,0,0,0,25.0
1,1,1,21314,178,15.4882210533347,0,1.0,0,0,0,0.0
0,1,1,187121,1011,15.488003641364209,0,1.0,0,0,0,10.0
1,1,1,90297,7326,15.482739014142874,0,9.0,0,0,0,0.0
0,1,1,26499,1460,15.479865348211373,1,1.0,0,0,0,0.0
0,1,1,70447,8692,15.478191963670088,0,1.0,0,0,0,0.0
0,1,1,120192,7237,15.472834712168073,0,1.0,0,0,0,0.0
0,1,1,107110,17558,15.471387422133342,0,1.0,0,1,3,91.0
0,1,1,33183,888,15.46910952394083,0,2.0,0,0,0,0.0
1,1,1,40360,44948,15.46556898220128,0,8.0,0,0,0,0.0
1,1,1,48708,791,15.464778301034146,0,2.0,0,0,0,0.0
0,1,1,10335,2468,15.459707763350671,0,1.0,0,0,0,0.0
1,1,1,48610,28191,15.458423920472883,0,5.0,0,0,0,0.0
1,1,1,974,371,15.457840289271529,0,1.0,0,0,0,0.0
0,1,1,3876,104,15.455536850480238,0,1.0,0,0,0,0.0
1,1,1,163733,2856,15.453587272565567,0,3.0,0,6,45,126.0
1,1,1,10022,81,15.446948681544704,0,1.0,0,0,0,0.0
1,1,1,17461,217,15.444307320984963,0,1.0,0,0,0,0.0
0,1,1,27993,682,15.440500219050724,0,1.0,0,0,0,0.0
0,1,1,3132,4728,15.43739073036971,0,2.0,0,0,0,0.0
0,1,1,1610,269,15.4364574844955,0,1.0,0,0,0,0.0
0,1,1,85730,2091,15.435051452351102,0,1.0,0,0,0,0.0
1,1,1,9130,1243,15.431642035918928,0,1.0,0,0,0,0.0
1,1,1,3944,102,15.42496015897011,0,8.0,0,0,0,0.0
1,1,1,61908,480076,15.423443376958804,0,1.0,0,0,0,0.0
1,1,1,54479,32905,15.417259921943211,0,3.0,0,0,0,0.0
1,1,1,8566,1,15.41679350497868,0,1.0,0,0,0,0.0
0,1,1,173185,16879,15.41436394759789,0,3.0,0,0,0,0.0
1,1,1,1016,1,15.414139437495727,0,1.0,0,0,0,0.0
0,1,1,11138,248,15.41313799885654,0,1.0,0,2,0,239.0
1,1,1,31070,3973,15.412837564095977,0,1.0,0,0,0,0.0
0,1,1,92291,2806,15.411006658070168,0,1.0,0,0,0,0.0
0,1,1,81420,149,15.410540526298425,0,5.0,0,0,0,0.0
0,1,1,15974,1592,15.410033865462363,0,1.0,0,0,0,412.0
1,1,1,18679,1380,15.409359669706037,0,1.0,0,0,0,0.0
0,1,1,67880,1257,15.400748717035365,0,1.0,0,1,0,155.0
0,1,1,7515,498,15.397160167842776,0,3.0,0,0,0,0.0
1,1,1,57286,517,15.396624924351508,0,2.0,0,0,0,0.0
0,1,1,262216,1976,15.385691424972595,0,2.0,0,2,0,96.0
0,1,1,25541,34841,15.384258077696504,0,1.0,0,0,0,0.0
1,3,2,34552,298,15.38375030777737,0,27.0,0,74,57,43.92161520190024
1,1,1,15451,4558,15.383091797624507,0,7.0,0,4,37,88.2
1,1,1,13898,8095,15.380595156561816,0,1.0,0,0,0,0.0
0,1,1,28060,1774,15.379996948840065,0,1.0,0,0,0,0.0
1,1,1,70430,12762,15.378267254566731,0,1.0,0,0,0,0.0
0,1,1,31295,32200,15.377809298321646,0,1.0,0,0,0,0.0
0,2,2,102887,669,15.376996403804952,0,12.0,0,0,0,0.0
0,1,1,6930,271,15.376295431614418,0,1.0,0,0,0,0.0
0,1,1,134155,3737,15.376107014244276,0,1.0,0,0,27,28.75
1,1,1,12124,67,15.373096772654296,0,3.0,0,0,0,0.0
0,1,1,54979,20959,15.37193844629234,0,1.0,1,1,12,67.66666666666667
0,1,1,36787,21536,15.371335168476536,0,1.0,0,0,0,14.0
0,2,2,17049,95,15.36989364567379,0,11.0,0,0,0,0.0
0,1,1,20952,663,15.368711268053184,0,2.0,0,0,0,0.0
0,1,1,22311,353,15.367055470400636,0,1.0,0,0,0,69.0
0,1,1,13250,6317,15.367031862775216,0,1.0,0,0,0,0.0
0,1,1,16266,2424,15.365975667120289,1,1.0,0,0,0,0.0
0,1,1,211909,41238,15.364563012165537,0,1.0,0,1,0,205.33333333333337
1,1,1,11594,96,15.364246448168275,0,1.0,0,0,43,107.0625
1,1,1,10640,13996,15.35651385760372,0,1.0,0,0,0,0.0
0,1,1,36298,5334,15.353984704562931,0,1.0,0,0,0,0.0
0,1,1,25058,2041,15.350264903310618,0,1.0,0,1,14,68.0
1,1,1,9002,454,15.344662512761271,0,8.0,0,0,0,105.0
0,1,1,8706,418,15.34286155197845,0,4.0,0,0,0,0.0
0,1,1,8522,1611,15.34237624891358,0,1.0,0,0,0,0.0
1,1,1,54720,779,15.342029707985244,0,3.0,0,0,0,22.0
1,1,1,97662,189,15.340770898696832,0,1.0,0,0,0,51.5
0,1,1,4780,2277,15.338672862090752,0,2.0,0,0,0,0.0
0,1,1,60198,10396,15.33839660534119,0,7.0,0,0,0,0.0
0,1,1,31911,29290,15.334946026082946,1,1.0,0,0,0,0.0
0,1,1,3368,1,15.333393183027706,0,1.0,0,0,0,0.0
0,1,1,9089,719,15.330997119955736,0,1.0,0,0,0,0.0
0,1,1,265302,56792,15.330619904958398,1,3.0,0,0,0,0.0
1,2,2,464004,54980,15.3264488970237,0,10.0,0,0,1269,74.0
1,1,1,2728,183,15.326121495700406,0,1.0,0,0,0,0.0
1,1,1,5748,264,15.32483476920663,0,1.0,0,0,0,0.0
1,1,1,76227,4739,15.32053479075453,0,2.0,0,0,0,0.0
1,1,1,4099,39,15.31854534922539,0,1.0,0,0,0,0.0
1,1,1,25072,2896,15.316940822898928,0,1.0,0,0,0,0.0
1,1,1,47850,438,15.31346517836322,0,2.0,0,0,0,0.0
0,1,1,25351,102,15.308863561003218,0,1.0,0,0,0,0.0
0,1,1,36435,17850,15.304783814761423,0,1.0,0,0,0,0.0
1,1,1,4110,1497,15.30354477883981,0,1.0,0,0,0,0.0
1,1,1,32994,2217,15.301641972542752,0,1.0,0,0,0,0.0
1,7,3,122421,40217,15.29773486300337,0,133.0,0,1,38,106.3529411764706
1,1,1,6342,118,15.296112939916696,0,1.0,0,0,0,0.0
1,1,1,20413,816,15.296101975838312,0,3.0,0,1,12,117.5
0,1,1,8063,165,15.292765188503408,0,1.0,0,0,0,0.0
0,1,1,90255,3907,15.289406473011736,0,2.0,0,0,0,0.0
1,1,1,43774,33,15.2869406327704,0,1.0,0,0,0,0.0
1,1,1,2046,5126,15.285886465153087,0,1.0,0,0,0,0.0
0,1,1,170344,4252,15.28588022259979,0,1.0,0,0,0,0.0
1,1,1,10989,443,15.28459124625178,0,1.0,0,0,0,0.0
1,1,1,51608,8968,15.282698611830911,0,1.0,0,1,0,133.0
0,1,1,8519,115,15.278485902372651,0,3.0,0,1,1,61.333333333333336
0,1,1,2959,491,15.276962085605849,0,3.0,0,0,0,0.0
0,1,1,92287,130774,15.27659691208188,0,1.0,0,0,0,0.0
1,1,1,34775,2256,15.272176011886682,0,7.0,0,0,0,0.0
1,1,1,8009,4,15.266695303594544,0,4.0,0,0,0,0.0
0,1,1,8038,492,15.264850359745834,0,1.0,0,0,0,0.0
0,1,1,94155,27486,15.264630349352142,0,2.0,0,0,0,0.0
0,1,1,48938,1062,15.264558195576187,0,1.0,0,4,40,36.7027027027027
1,1,1,1866,1572,15.262908133467535,0,1.0,0,0,0,0.0
0,1,1,385448,290773,15.262064533193753,1,5.0,0,0,0,0.0
0,1,1,6136,197,15.261193681164446,0,2.0,0,0,0,0.0
1,1,1,19409,7583,15.25815118110107,0,1.0,0,0,0,0.0
0,1,1,102300,30773,15.255771912715645,0,3.0,0,2,28,202.5
1,1,1,1461,296,15.255681601665373,0,1.0,0,0,0,0.0
0,1,1,34050,435,15.253978081752578,0,2.0,0,1,0,684.0
0,1,1,9462,12173,15.250341461730777,0,1.0,0,0,0,0.0
1,1,1,77172,6,15.249255130704336,0,9.0,0,0,0,0.0
1,1,1,4309,3519,15.248766944023473,0,1.0,0,0,0,0.0
0,1,1,54949,4023,15.24800072606013,0,2.0,0,1,42,87.41176470588235
0,1,1,12602,1376,15.244177304760663,0,1.0,0,0,0,0.0
1,1,1,446,104,15.244011354244783,0,1.0,0,0,0,0.0
1,1,1,4404,358,15.242488614872968,0,1.0,0,0,0,0.0
1,1,1,49767,98,15.24112349204994,0,1.0,0,0,0,0.0
1,1,1,48651,8579,15.239033599282427,0,1.0,0,0,0,0.0
0,1,1,28742,257,15.238767641161404,0,1.0,0,0,0,0.0
1,1,1,160310,292,15.23578094382067,0,1.0,0,0,0,163.0
1,1,1,73362,7071,15.233590473062437,0,1.0,0,0,8,70.5
1,1,1,82472,122,15.229401307853422,0,4.0,0,0,0,0.0
0,1,1,443838,3317,15.21916085864309,0,1.0,0,1,11,109.0
1,1,1,15627,5362,15.216442115772908,0,1.0,0,0,0,0.0
0,1,1,12177,215,15.215064349402844,0,2.0,0,0,0,0.0
0,4,2,123515,165,15.207653931627092,0,30.0,0,0,0,0.0
0,1,1,5401,110,15.204973246150375,0,1.0,0,0,0,0.0
1,1,1,6214,64,15.204239318348517,0,1.0,0,0,0,0.0
0,1,1,24894,110307,15.196936449942807,0,1.0,0,0,0,0.0
0,1,1,108183,38367,15.194368478994448,1,1.0,0,0,0,0.0
1,1,1,34892,279,15.192420929117397,0,2.0,0,0,0,0.0
0,1,1,231488,84,15.188176024561916,0,1.0,0,0,0,0.0
1,1,1,18585,3388,15.184758686107788,0,1.0,0,0,0,0.0
0,1,1,22237,234,15.183573836816334,0,1.0,0,0,0,0.0
0,1,1,194546,5380,15.170544835878369,0,1.0,0,0,0,0.0
1,1,1,63564,3464,15.169364866552437,0,8.0,0,1,0,20.0
0,1,1,141208,3300,15.167341487081249,0,2.0,0,1,0,35.0
1,1,1,359,12,15.158455988817751,0,1.0,0,0,0,0.0
0,1,1,217995,861,15.156425542902982,0,1.0,0,0,0,39.0
0,1,1,13075,10135,15.152080313861484,0,2.0,0,0,0,0.0
0,1,1,588340,13534,15.149880273300733,1,1.0,0,0,8,114.11111111111111
1,1,1,20046,320,15.140271843001848,0,1.0,0,0,0,0.0
1,1,1,1202,1208,15.139870386617334,0,2.0,0,0,0,0.0
0,1,1,43234,20769,15.139500079623138,0,2.0,0,0,0,0.0
0,1,1,8749,2134,15.137214512913376,0,1.0,0,0,0,163.5
1,1,1,6854,51,15.131156732854055,0,1.0,0,0,0,0.0
0,1,1,6507,822,15.124337995053969,0,1.0,0,0,0,0.0
0,1,1,303040,8528,15.12374669533536,0,9.0,0,0,0,0.0
1,1,1,32916,3156,15.122612261791618,0,1.0,0,0,0,0.0
0,1,1,105600,4744,15.12058308340036,0,6.0,0,0,0,0.0
1,3,2,7216,714,15.11813017189885,0,26.0,0,13,40,117.02439024390245
0,1,1,11558,3914,15.113871768217962,0,1.0,0,0,0,0.0
